sample_id,temperature_C,rpm,vibration_g,noise_dB,current_A,voltage_V,power_W,humidity_pct,failure_mode,health_status
584,42.68,1063.4,0.1037,74.81,0.253,228.28,57.74,88.58,Loose_Casing,Warning
585,40.57,751.6,0.1383,74.77,0.2103,230.13,48.4,89.8,Loose_Casing,Warning
586,38.12,1042.9,0.0998,68.71,0.2544,236.81,60.24,81.6,Loose_Casing,Warning
587,38.75,742.9,0.105,56.6,0.1692,218.7,37.0,87.73,Loose_Casing,Warning
588,41.63,784.0,0.1085,55.75,0.1566,231.13,36.2,85.51,Loose_Casing,Warning
589,42.18,1036.5,0.1272,53.97,0.2834,230.72,65.38,85.27,Loose_Casing,Warning
590,40.33,1055.5,0.1205,69.61,0.272,226.31,61.56,88.32,Loose_Casing,Warning
591,44.99,1007.5,0.1176,50.42,0.2006,230.94,46.32,85.65,Loose_Casing,Warning
592,41.86,711.1,0.1221,67.19,0.167,231.67,38.68,93.19,Loose_Casing,Warning
593,39.84,819.6,0.1285,51.58,0.1952,220.09,42.97,92.43,Loose_Casing,Warning
594,38.76,928.2,0.1296,68.5,0.207,235.75,48.8,92.41,Loose_Casing,Warning
595,38.45,747.1,0.1357,61.33,0.1957,219.21,42.9,85.87,Loose_Casing,Warning
596,40.94,1146.8,0.1461,73.03,0.2906,221.32,64.32,84.05,Loose_Casing,Warning
597,39.37,467.6,0.1197,71.32,0.1038,225.69,23.44,88.12,Loose_Casing,Warning
598,43.47,759.8,0.1125,73.93,0.1695,236.62,40.11,87.21,Loose_Casing,Warning
599,43.08,808.3,0.1288,74.16,0.2301,225.46,51.88,85.43,Loose_Casing,Warning
600,41.5,388.1,0.1036,62.46,0.1164,226.84,26.4,83.21,Loose_Casing,Warning
601,38.07,648.7,0.1102,50.89,0.1534,234.16,35.91,87.64,Loose_Casing,Warning
602,39.03,1012.6,0.1344,51.83,0.1911,225.5,43.1,86.22,Loose_Casing,Warning
603,42.68,905.5,0.1182,42.64,0.2208,221.11,48.82,90.48,Loose_Casing,Warning
604,39.23,1183.2,0.1026,51.56,0.2954,224.91,66.44,90.39,Loose_Casing,Warning
605,42.42,1178.1,0.0986,61.79,0.1986,233.85,46.44,92.09,Loose_Casing,Warning
606,41.2,977.9,0.1207,56.21,0.2352,227.35,53.47,82.89,Loose_Casing,Warning
607,40.4,956.4,0.1364,59.58,0.2116,236.65,50.08,89.36,Loose_Casing,Warning
608,38.97,911.9,0.1362,65.56,0.2067,230.69,47.67,84.96,Loose_Casing,Warning
609,40.12,422.1,0.1216,58.48,0.1,223.78,22.38,83.04,Loose_Casing,Warning
610,40.66,649.0,0.1489,51.22,0.1473,227.26,33.48,86.13,Loose_Casing,Warning
611,42.25,918.1,0.1185,60.71,0.2528,222.73,56.31,91.97,Loose_Casing,Warning
612,38.62,1010.9,0.118,53.2,0.2235,223.66,49.99,86.35,Loose_Casing,Warning
613,39.8,952.1,0.0831,58.78,0.2489,240.0,59.74,93.91,Loose_Casing,Warning
614,40.38,739.4,0.1136,73.11,0.1502,232.09,34.85,89.94,Loose_Casing,Warning
615,41.55,1068.7,0.1322,58.78,0.2704,231.31,62.54,86.26,Loose_Casing,Warning
616,38.58,1166.8,0.1425,76.91,0.2723,223.88,60.97,92.32,Loose_Casing,Warning
617,37.81,1068.8,0.1081,73.9,0.2591,234.85,60.86,89.54,Loose_Casing,Warning
618,41.58,1078.1,0.1266,56.04,0.2518,232.5,58.53,84.16,Loose_Casing,Warning
619,37.43,799.3,0.135,51.31,0.2043,236.41,48.3,95.05,Loose_Casing,Warning
620,42.73,1093.7,0.1202,60.72,0.1841,236.17,43.47,88.81,Loose_Casing,Warning
621,40.0,926.2,0.0872,71.43,0.1768,219.6,38.82,87.87,Loose_Casing,Warning
622,37.37,992.1,0.1236,56.83,0.243,221.45,53.82,84.46,Loose_Casing,Warning
623,39.39,965.8,0.1309,69.25,0.1687,221.98,37.45,92.4,Loose_Casing,Warning
624,41.02,878.1,0.1064,71.92,0.1902,222.28,42.28,89.82,Loose_Casing,Warning
625,39.29,745.2,0.1163,54.31,0.1724,228.62,39.41,90.25,Loose_Casing,Warning
626,40.34,885.2,0.1034,55.18,0.1836,224.17,41.16,85.82,Loose_Casing,Warning
627,41.7,1077.6,0.0831,67.51,0.2323,237.36,55.14,91.05,Loose_Casing,Warning
628,39.92,820.5,0.1348,62.53,0.199,236.52,47.06,91.36,Loose_Casing,Warning
629,38.53,1060.8,0.1199,55.09,0.2755,226.97,62.53,85.19,Loose_Casing,Warning
630,39.73,1032.7,0.143,58.05,0.2144,236.78,50.77,82.27,Loose_Casing,Warning
631,42.98,846.2,0.1323,60.56,0.1815,234.44,42.55,90.07,Loose_Casing,Warning
632,43.49,1150.0,0.1149,47.28,0.2481,224.75,55.75,81.66,Loose_Casing,Warning
633,36.48,836.0,0.1188,67.98,0.128,216.95,27.77,88.39,Loose_Casing,Warning
634,42.37,1171.7,0.1281,56.93,0.2773,225.91,62.65,86.06,Loose_Casing,Warning
635,40.77,978.1,0.1339,36.45,0.2541,223.78,56.87,92.55,Loose_Casing,Warning
636,42.05,897.1,0.1246,60.97,0.2375,228.03,54.16,86.27,Loose_Casing,Warning
637,39.26,740.2,0.1359,54.59,0.1486,227.45,33.8,92.12,Loose_Casing,Warning
638,36.95,884.1,0.1157,76.18,0.1716,227.32,39.01,85.79,Loose_Casing,Warning
639,41.41,863.3,0.1057,55.98,0.202,229.62,46.39,91.7,Loose_Casing,Warning
640,38.52,673.5,0.1191,51.43,0.1801,220.94,39.8,95.84,Loose_Casing,Warning
641,37.67,860.8,0.1229,65.69,0.2052,229.06,46.99,83.63,Loose_Casing,Warning
642,37.8,755.3,0.1027,55.31,0.1843,224.8,41.42,88.94,Loose_Casing,Warning
643,41.44,1005.5,0.1008,54.26,0.2662,228.0,60.7,98.52,Loose_Casing,Warning
644,40.56,1135.1,0.1264,65.71,0.2444,231.79,56.65,88.06,Loose_Casing,Warning
645,41.78,679.2,0.1142,51.94,0.1524,220.88,33.66,88.04,Loose_Casing,Warning
646,41.57,1208.2,0.1176,48.24,0.3272,225.59,73.82,90.88,Loose_Casing,Warning
647,39.5,876.9,0.1148,76.51,0.1991,226.41,45.09,87.96,Loose_Casing,Warning
648,40.17,724.5,0.1418,66.33,0.1339,224.43,30.06,81.14,Loose_Casing,Warning
649,39.33,1036.4,0.1381,58.83,0.2233,231.5,51.69,92.22,Loose_Casing,Warning
650,38.62,731.1,0.1212,67.76,0.2054,221.37,45.46,88.11,Loose_Casing,Critical
651,36.98,964.3,0.1257,62.2,0.2795,220.79,61.72,89.07,Loose_Casing,Critical
652,36.58,738.7,0.1197,64.18,0.1779,226.61,40.31,88.69,Loose_Casing,Critical
653,37.52,948.8,0.097,64.02,0.198,227.4,45.01,83.55,Loose_Casing,Critical
654,42.88,767.5,0.1205,59.4,0.164,227.06,37.23,94.09,Loose_Casing,Critical
655,40.33,517.8,0.1209,79.46,0.1157,230.38,26.67,91.28,Loose_Casing,Critical
656,41.25,955.2,0.1235,67.0,0.1943,225.92,43.91,93.1,Loose_Casing,Critical
657,41.32,926.7,0.1115,65.12,0.1836,229.81,42.19,85.74,Loose_Casing,Critical
658,40.41,993.2,0.1028,67.86,0.2898,226.28,65.59,89.42,Loose_Casing,Critical
659,40.16,778.9,0.129,90.0,0.1901,236.12,44.89,88.57,Loose_Casing,Critical
660,42.28,759.7,0.1161,53.68,0.1542,227.4,35.06,92.2,Loose_Casing,Critical
661,40.58,972.3,0.1225,56.36,0.2495,238.7,59.55,92.32,Loose_Casing,Critical
662,42.95,1173.4,0.116,51.36,0.2412,228.76,55.17,88.55,Loose_Casing,Critical
663,41.48,902.0,0.1199,62.07,0.1801,225.93,40.69,81.88,Loose_Casing,Critical
664,39.13,976.4,0.1135,66.53,0.2056,222.5,45.74,94.74,Loose_Casing,Critical
665,39.36,842.1,0.1061,59.9,0.2423,219.79,53.26,89.97,Loose_Casing,Critical
666,38.92,622.1,0.1268,59.21,0.1382,222.04,30.68,85.43,Loose_Casing,Critical
667,42.61,1074.1,0.1113,65.57,0.183,222.6,40.73,89.39,Loose_Casing,Critical
668,39.53,1063.5,0.1224,59.56,0.2817,228.97,64.5,81.91,Loose_Casing,Critical
669,38.79,1027.9,0.1259,67.13,0.2314,224.37,51.91,91.92,Loose_Casing,Critical
670,40.91,867.2,0.1116,74.63,0.1511,227.93,34.45,82.06,Loose_Casing,Critical
671,40.12,1007.5,0.1027,70.56,0.2263,233.41,52.82,86.94,Loose_Casing,Critical
672,40.86,1060.9,0.1549,72.46,0.262,226.56,59.35,88.75,Loose_Casing,Critical
673,43.88,1191.6,0.1124,74.37,0.2892,237.4,68.66,91.85,Loose_Casing,Critical
674,42.03,1077.9,0.129,66.88,0.3013,221.12,66.63,88.22,Loose_Casing,Critical
675,40.35,911.5,0.1479,62.76,0.1891,226.25,42.77,90.28,Loose_Casing,Critical
676,37.63,664.5,0.1313,57.04,0.1563,224.3,35.07,87.69,Loose_Casing,Critical
677,39.35,928.0,0.1157,60.59,0.1972,231.68,45.68,87.67,Loose_Casing,Critical
678,41.65,946.2,0.119,59.36,0.178,215.8,38.42,88.13,Loose_Casing,Critical
679,38.08,1027.6,0.108,71.07,0.2643,219.78,58.09,87.06,Loose_Casing,Critical
680,44.35,1143.7,0.1327,67.48,0.2797,226.46,63.34,81.22,Loose_Casing,Critical
681,40.33,882.9,0.1281,70.74,0.2139,234.76,50.21,84.8,Loose_Casing,Critical
682,40.39,1278.2,0.1126,53.42,0.3101,228.13,70.74,88.75,Loose_Casing,Critical
683,39.04,583.3,0.105,77.6,0.1171,220.24,25.79,86.83,Loose_Casing,Critical
684,41.24,975.5,0.101,60.26,0.1997,221.01,44.15,87.19,Loose_Casing,Critical
685,38.11,756.3,0.1342,53.98,0.1775,235.36,41.78,86.54,Loose_Casing,Critical
686,44.4,556.7,0.1217,60.14,0.1621,223.89,36.29,84.43,Loose_Casing,Critical
687,42.79,863.7,0.1231,87.41,0.2461,222.29,54.7,85.88,Loose_Casing,Critical
688,42.16,637.7,0.1082,60.62,0.1708,234.39,40.04,86.6,Loose_Casing,Critical
689,37.67,870.9,0.099,61.21,0.204,232.06,47.35,87.82,Loose_Casing,Critical
690,40.69,906.3,0.1338,62.45,0.2189,233.37,51.09,89.33,Loose_Casing,Critical
691,42.59,1101.3,0.1206,62.85,0.2573,222.25,57.18,87.1,Loose_Casing,Critical
692,41.42,628.6,0.133,56.95,0.1183,219.37,25.94,83.78,Loose_Casing,Critical
693,38.4,1063.5,0.1145,65.58,0.2488,227.67,56.65,82.35,Loose_Casing,Critical
694,39.07,917.7,0.1166,74.27,0.1771,228.68,40.51,97.93,Loose_Casing,Critical
695,39.44,1085.2,0.1302,67.17,0.2498,228.82,57.15,83.39,Loose_Casing,Critical
696,39.16,822.3,0.1305,53.88,0.2372,234.39,55.6,85.78,Loose_Casing,Critical
697,43.19,660.2,0.1315,61.03,0.1768,218.33,38.61,89.82,Loose_Casing,Critical
698,36.66,680.9,0.1158,59.1,0.1333,231.3,30.83,89.21,Loose_Casing,Critical
699,41.54,667.5,0.1288,64.73,0.1537,221.52,34.06,89.83,Loose_Casing,Critical
700,37.85,986.0,0.1359,76.65,0.207,231.28,47.86,86.07,Loose_Casing,Critical
701,38.48,1165.8,0.1185,62.85,0.2703,224.63,60.72,88.73,Loose_Casing,Critical
702,36.49,798.3,0.1126,63.42,0.2151,222.93,47.96,88.04,Loose_Casing,Critical
703,39.26,1013.2,0.1393,80.82,0.2545,223.95,57.0,86.58,Loose_Casing,Critical
704,43.16,625.8,0.1106,72.41,0.2148,219.77,47.22,88.76,Loose_Casing,Critical
705,40.8,932.5,0.129,69.6,0.2506,227.2,56.94,91.92,Loose_Casing,Critical
706,38.03,1020.3,0.1192,82.51,0.2437,223.14,54.39,87.71,Loose_Casing,Critical
707,42.23,639.3,0.0935,68.81,0.1679,230.93,38.78,87.74,Loose_Casing,Critical
708,42.63,863.3,0.1362,45.71,0.1958,230.2,45.08,91.97,Loose_Casing,Critical
709,40.5,1028.9,0.0804,72.01,0.2088,235.44,49.17,91.55,Loose_Casing,Critical
710,44.15,371.9,0.0915,49.39,0.123,228.83,28.14,93.98,Loose_Casing,Critical
711,41.86,1140.4,0.1276,68.46,0.294,229.6,67.51,80.95,Loose_Casing,Critical
712,41.59,963.7,0.1276,48.26,0.2182,234.0,51.05,91.33,Loose_Casing,Critical
713,38.78,1029.0,0.1108,59.89,0.2477,223.86,55.45,90.15,Loose_Casing,Critical
714,41.49,825.7,0.1221,60.85,0.227,219.56,49.85,84.35,Loose_Casing,Critical
715,40.71,589.9,0.0836,57.06,0.1611,228.0,36.73,88.78,Loose_Casing,Critical
716,41.28,996.1,0.1302,60.99,0.1919,219.89,42.19,91.9,Loose_Casing,Critical
717,39.0,885.1,0.1236,73.87,0.2133,239.27,51.03,84.57,Loose_Casing,Critical
718,40.54,905.8,0.1193,57.58,0.2067,234.28,48.43,89.53,Loose_Casing,Critical
719,38.75,1095.8,0.1203,69.33,0.2865,237.82,68.14,91.2,Loose_Casing,Critical
720,36.23,1037.2,0.1271,55.23,0.2706,227.31,61.5,83.62,Loose_Casing,Critical
721,42.19,1245.8,0.1196,62.47,0.3272,229.75,75.18,87.25,Loose_Casing,Critical
722,37.46,927.7,0.0931,67.26,0.1855,224.7,41.68,88.97,Loose_Casing,Critical
723,40.5,775.6,0.1516,54.95,0.1592,231.41,36.85,84.7,Loose_Casing,Critical
724,40.93,866.1,0.1373,52.01,0.233,220.92,51.46,84.37,Loose_Casing,Critical
725,40.92,974.8,0.1015,68.83,0.2111,214.28,45.23,87.27,Loose_Casing,Critical
726,39.76,1082.9,0.115,74.72,0.2105,223.05,46.95,90.93,Loose_Casing,Critical
727,40.81,635.9,0.1166,63.5,0.1631,219.72,35.85,90.31,Loose_Casing,Critical
728,41.19,901.5,0.1355,59.98,0.1952,234.39,45.75,84.44,Loose_Casing,Critical
729,41.69,1189.7,0.089,65.69,0.3272,236.08,77.24,90.34,Loose_Casing,Critical
730,43.58,856.8,0.1128,64.76,0.2081,219.99,45.78,84.54,Loose_Casing,Critical
731,40.74,1067.6,0.0947,66.51,0.2535,233.46,59.19,81.52,Loose_Casing,Critical
732,40.42,988.8,0.1159,40.66,0.2205,231.76,51.1,86.37,Loose_Casing,Critical
733,38.58,1072.1,0.1132,54.27,0.2942,219.15,64.48,92.18,Loose_Casing,Critical
734,41.13,754.2,0.1211,56.36,0.1859,225.05,41.84,90.36,Loose_Casing,Critical
735,41.56,755.0,0.1113,65.65,0.1649,224.1,36.94,87.79,Loose_Casing,Critical
736,39.94,903.6,0.1092,65.97,0.1889,230.74,43.58,86.17,Loose_Casing,Critical
737,41.33,624.2,0.1289,70.18,0.1436,220.86,31.72,86.28,Loose_Casing,Critical
738,39.75,851.4,0.1265,66.64,0.1716,226.51,38.86,88.22,Loose_Casing,Critical
739,41.57,945.5,0.1279,52.11,0.2491,223.57,55.7,83.63,Loose_Casing,Critical
740,42.03,1221.2,0.1175,77.74,0.2349,229.37,53.87,86.44,Loose_Casing,Critical
741,42.0,972.5,0.1118,76.11,0.223,225.92,50.39,86.96,Loose_Casing,Critical
742,40.52,1012.5,0.1183,52.5,0.2532,224.32,56.79,82.53,Loose_Casing,Critical
743,38.33,1109.6,0.1272,67.34,0.2684,225.93,60.64,84.53,Loose_Casing,Critical
744,39.14,726.4,0.0887,58.69,0.1496,237.18,35.48,89.4,Loose_Casing,Critical
745,41.43,870.3,0.1257,65.54,0.2214,224.92,49.79,87.84,Loose_Casing,Critical
746,44.94,1336.6,0.1244,74.07,0.2873,221.79,63.73,86.6,Loose_Casing,Critical
747,39.65,885.8,0.1209,84.11,0.2061,229.92,47.38,84.25,Loose_Casing,Critical
748,41.16,1101.0,0.1179,71.25,0.275,226.28,62.22,93.95,Loose_Casing,Critical
749,39.25,1073.5,0.0831,66.99,0.2633,219.92,57.91,84.53,Loose_Casing,Critical
750,38.46,633.9,0.1137,61.07,0.1292,238.16,30.77,88.78,Loose_Casing,Critical
751,39.02,955.9,0.1457,65.94,0.2562,225.24,57.71,85.9,Loose_Casing,Critical
752,36.36,926.4,0.1202,76.92,0.2186,225.11,49.2,87.94,Loose_Casing,Critical
753,42.86,959.4,0.1156,63.82,0.2444,227.8,55.68,89.58,Loose_Casing,Critical
754,36.08,764.3,0.1202,55.98,0.2207,235.65,52.01,82.46,Loose_Casing,Critical
755,39.8,699.0,0.1251,49.13,0.1941,218.6,42.42,87.77,Loose_Casing,Critical
756,38.07,814.3,0.1295,69.03,0.221,228.38,50.48,92.44,Loose_Casing,Critical
757,38.63,882.4,0.1167,66.55,0.2112,237.44,50.15,94.67,Loose_Casing,Critical
758,42.91,1113.3,0.1261,58.22,0.2818,227.64,64.14,87.29,Loose_Casing,Critical
759,40.68,1227.1,0.1441,73.81,0.2922,220.82,64.53,87.96,Loose_Casing,Critical
760,38.47,1151.4,0.1345,60.31,0.2352,223.91,52.65,96.42,Loose_Casing,Critical
761,39.18,1054.8,0.1536,62.99,0.2545,228.03,58.04,92.23,Loose_Casing,Critical
762,38.85,719.2,0.1106,64.09,0.1749,233.65,40.87,85.39,Loose_Casing,Critical
763,40.22,826.4,0.1441,60.97,0.209,225.3,47.09,85.39,Loose_Casing,Critical
764,40.63,937.8,0.1086,66.44,0.2153,231.13,49.76,91.53,Loose_Casing,Critical
765,43.89,786.2,0.1251,74.98,0.1623,219.82,35.69,83.86,Loose_Casing,Critical
766,36.67,1003.9,0.1305,53.58,0.2524,219.78,55.48,92.04,Loose_Casing,Critical
767,40.23,1029.7,0.1127,68.8,0.2039,224.59,45.79,89.1,Loose_Casing,Critical
768,39.7,996.5,0.1213,65.85,0.2729,234.19,63.92,89.82,Loose_Casing,Critical
769,42.09,1084.5,0.1331,65.68,0.2466,227.34,56.07,86.8,Loose_Casing,Critical
770,40.97,737.2,0.1098,72.37,0.1788,228.45,40.85,85.34,Loose_Casing,Critical
771,41.42,1067.9,0.144,64.7,0.2647,228.39,60.44,93.5,Loose_Casing,Critical
772,40.95,774.8,0.1001,68.72,0.1971,232.55,45.85,86.84,Loose_Casing,Critical
773,38.54,730.6,0.1479,70.92,0.1314,223.95,29.44,86.2,Loose_Casing,Critical
774,42.59,995.8,0.1344,59.54,0.2552,230.44,58.8,87.49,Loose_Casing,Critical
775,41.81,1118.9,0.1187,67.03,0.2695,222.85,60.05,88.55,Loose_Casing,Critical
776,42.03,987.8,0.1142,61.9,0.2129,236.92,50.44,83.78,Loose_Casing,Critical
777,42.69,903.7,0.1127,63.0,0.1901,223.0,42.39,85.6,Loose_Casing,Critical
778,41.09,955.8,0.118,61.24,0.2138,222.59,47.58,85.39,Loose_Casing,Critical
779,43.1,924.6,0.1193,68.64,0.1797,229.75,41.3,91.1,Loose_Casing,Critical
780,41.23,1210.0,0.1319,79.07,0.3159,228.59,72.2,87.95,Loose_Casing,Critical
781,39.68,1167.5,0.1075,81.88,0.2621,225.36,59.06,83.67,Loose_Casing,Critical
782,42.78,981.3,0.1129,66.21,0.2392,226.7,54.23,85.88,Loose_Casing,Critical
783,37.44,859.8,0.1393,75.46,0.1783,227.95,40.65,94.37,Loose_Casing,Critical
784,42.43,864.5,0.1424,75.39,0.1835,230.82,42.35,83.37,Loose_Casing,Critical
785,41.55,1036.5,0.1035,73.71,0.2353,219.13,51.56,90.09,Loose_Casing,Critical
786,39.22,1216.4,0.1236,65.46,0.2616,225.78,59.05,89.33,Loose_Casing,Critical
787,38.55,797.3,0.1138,59.86,0.2081,234.54,48.82,87.71,Loose_Casing,Critical
788,36.36,698.8,0.11,75.49,0.1257,234.08,29.43,89.83,Loose_Casing,Critical
789,38.79,1178.6,0.1241,52.92,0.2778,231.25,64.23,83.28,Loose_Casing,Critical
790,42.28,578.3,0.1364,67.62,0.1386,229.68,31.84,94.26,Loose_Casing,Critical
791,40.19,718.5,0.1265,44.27,0.1175,235.27,27.64,95.31,Loose_Casing,Critical
792,42.5,855.6,0.1154,56.71,0.1874,236.59,44.34,87.98,Loose_Casing,Critical
793,39.13,619.1,0.1274,61.4,0.1515,226.35,34.3,97.25,Loose_Casing,Critical
794,41.64,1100.2,0.1148,81.56,0.2686,222.15,59.67,86.24,Loose_Casing,Critical
795,38.94,1054.2,0.1259,77.39,0.2403,225.65,54.23,89.36,Loose_Casing,Critical
796,38.47,796.5,0.1401,64.7,0.2046,240.0,49.11,93.38,Loose_Casing,Critical
797,40.1,1130.3,0.0902,77.81,0.2607,219.15,57.14,86.01,Loose_Casing,Critical
798,39.04,1160.9,0.1315,79.43,0.2712,224.65,60.94,82.41,Loose_Casing,Critical
799,37.38,879.6,0.0979,68.72,0.2122,219.94,46.67,81.51,Loose_Casing,Critical
800,39.95,818.9,0.1376,56.22,0.2168,227.62,49.34,95.84,Loose_Casing,Critical
801,40.5,1306.7,0.1108,68.24,0.2862,220.99,63.24,85.74,Loose_Casing,Critical
802,42.7,1029.8,0.1025,69.36,0.2268,226.46,51.36,87.08,Loose_Casing,Critical
803,42.07,946.1,0.13,57.77,0.2022,217.25,43.94,83.46,Loose_Casing,Critical
804,42.61,1145.4,0.1252,74.11,0.2581,230.09,59.38,91.5,Loose_Casing,Critical
805,41.66,954.3,0.1056,73.22,0.2622,233.11,61.12,84.75,Loose_Casing,Critical
806,40.93,809.0,0.102,74.91,0.2046,225.08,46.06,85.88,Loose_Casing,Critical
807,37.97,914.4,0.1173,73.21,0.182,226.32,41.2,88.97,Loose_Casing,Critical
808,40.58,1087.0,0.1027,77.82,0.237,226.18,53.6,83.65,Loose_Casing,Critical
809,41.43,541.4,0.1047,68.53,0.1367,227.9,31.14,87.1,Loose_Casing,Critical
810,43.06,848.2,0.1217,72.42,0.1728,226.81,39.19,93.27,Loose_Casing,Critical
811,41.6,1149.0,0.1061,66.3,0.248,230.84,57.25,89.47,Loose_Casing,Critical
812,42.65,807.9,0.1261,64.39,0.2258,233.17,52.64,88.31,Loose_Casing,Critical
813,38.35,1178.3,0.1414,84.03,0.2579,222.93,57.5,88.64,Loose_Casing,Critical
814,39.68,1154.7,0.1179,49.48,0.2959,225.45,66.7,86.28,Loose_Casing,Critical
815,41.11,888.2,0.1219,79.32,0.242,231.51,56.03,95.58,Loose_Casing,Critical
816,42.5,797.7,0.149,64.02,0.1658,219.89,36.46,84.63,Loose_Casing,Critical
817,40.03,848.3,0.1029,62.7,0.1733,217.15,37.63,88.62,Loose_Casing,Critical
818,40.14,1379.6,0.1371,73.03,0.3143,228.13,71.69,88.25,Loose_Casing,Critical
819,41.6,1237.4,0.1354,55.14,0.2586,229.48,59.34,91.73,Loose_Casing,Critical
820,38.17,922.6,0.1323,62.02,0.2186,223.39,48.84,92.1,Loose_Casing,Critical
821,43.34,790.5,0.1386,61.68,0.1788,224.11,40.06,87.68,Loose_Casing,Critical
822,38.64,921.1,0.124,68.1,0.2249,223.2,50.2,88.93,Loose_Casing,Critical
823,36.67,943.9,0.1116,62.14,0.2589,222.67,57.66,89.08,Loose_Casing,Critical
824,40.32,676.2,0.1357,86.72,0.1804,230.47,41.58,78.94,Loose_Casing,Critical
825,43.52,914.4,0.1363,88.72,0.2269,221.1,50.17,81.6,Loose_Casing,Critical
826,41.41,1138.0,0.1359,49.7,0.2111,225.67,47.63,85.44,Loose_Casing,Critical
827,41.72,576.1,0.1206,75.92,0.1467,222.47,32.64,85.61,Loose_Casing,Critical
828,40.38,1048.8,0.1097,79.13,0.2924,219.72,64.26,83.12,Loose_Casing,Critical
829,40.01,1147.5,0.1227,75.91,0.1843,231.35,42.65,90.72,Loose_Casing,Critical
830,37.38,799.1,0.1335,63.64,0.2056,224.4,46.13,87.81,Loose_Casing,Critical
831,36.02,1205.0,0.1347,67.87,0.2767,227.94,63.08,86.96,Loose_Casing,Critical
832,40.67,775.7,0.1138,62.71,0.1575,219.46,34.56,82.9,Loose_Casing,Critical
833,42.79,979.4,0.1245,66.07,0.2507,223.29,55.98,87.63,Loose_Casing,Critical
834,40.95,844.8,0.1012,58.0,0.2445,230.78,56.42,77.56,Loose_Casing,Critical
835,41.48,844.7,0.1342,69.19,0.2186,239.94,52.45,87.16,Loose_Casing,Critical
836,43.3,788.9,0.1087,55.01,0.1738,217.12,37.73,88.05,Loose_Casing,Critical
837,40.92,1025.7,0.1313,68.31,0.2132,225.99,48.18,88.74,Loose_Casing,Critical
838,40.07,1052.8,0.1035,57.6,0.2497,229.06,57.19,81.7,Loose_Casing,Critical
839,38.75,888.4,0.1348,72.47,0.2315,223.92,51.83,88.68,Loose_Casing,Critical
840,44.13,655.2,0.1246,63.42,0.1422,231.25,32.87,83.74,Loose_Casing,Critical
841,41.3,972.6,0.1088,73.33,0.2189,222.67,48.74,84.63,Loose_Casing,Critical
842,38.51,976.0,0.1299,81.41,0.3059,227.77,69.68,90.6,Loose_Casing,Critical
843,38.08,861.0,0.1115,86.6,0.2308,224.39,51.79,95.66,Loose_Casing,Critical
844,42.67,1236.1,0.1308,44.53,0.3203,233.1,74.66,88.0,Loose_Casing,Critical
845,38.34,618.5,0.1161,61.84,0.1039,223.62,23.22,84.61,Loose_Casing,Critical
846,43.81,500.9,0.0953,67.26,0.1,225.24,22.52,88.54,Loose_Casing,Critical
847,35.08,768.4,0.1059,75.06,0.1814,231.73,42.03,91.46,Loose_Casing,Critical
848,42.99,1027.9,0.1138,53.5,0.2121,221.86,47.06,90.22,Loose_Casing,Critical
849,41.22,709.9,0.1397,60.33,0.21,227.34,47.74,98.5,Loose_Casing,Critical
850,40.52,723.4,0.1329,71.69,0.2079,217.89,45.29,85.01,Loose_Casing,Critical
851,39.97,1071.2,0.1433,71.23,0.2352,221.56,52.1,88.78,Loose_Casing,Critical
852,43.88,983.3,0.1438,74.22,0.2789,228.91,63.83,93.84,Loose_Casing,Critical
853,41.64,967.9,0.1123,74.89,0.2257,222.05,50.12,93.6,Loose_Casing,Critical
854,38.59,1040.7,0.1173,73.82,0.3146,224.28,70.55,80.19,Loose_Casing,Critical
855,37.05,823.5,0.1141,72.34,0.1962,229.47,45.01,87.79,Loose_Casing,Critical
856,40.64,831.8,0.1104,70.93,0.21,224.1,47.07,93.59,Loose_Casing,Critical
857,40.3,1045.8,0.0935,77.15,0.2828,231.11,65.36,99.0,Loose_Casing,Critical
858,37.42,657.9,0.1198,47.48,0.1889,228.08,43.09,90.54,Loose_Casing,Critical
859,40.2,514.3,0.1015,86.14,0.1342,229.18,30.75,86.37,Loose_Casing,Critical
860,39.21,822.0,0.1195,47.84,0.1879,233.2,43.82,83.86,Loose_Casing,Critical
861,40.32,1067.6,0.1504,59.33,0.2633,228.6,60.2,96.45,Loose_Casing,Critical
862,41.67,946.0,0.1127,68.04,0.1981,234.69,46.5,90.64,Loose_Casing,Critical
863,43.13,1054.3,0.1228,77.23,0.2502,231.56,57.94,84.49,Loose_Casing,Critical
864,42.02,537.1,0.133,39.76,0.1,224.38,22.44,87.01,Loose_Casing,Critical
865,38.93,956.8,0.124,70.07,0.1739,233.47,40.6,89.01,Loose_Casing,Critical
866,41.0,1017.7,0.1242,78.45,0.2389,228.32,54.54,89.92,Loose_Casing,Critical
867,40.42,656.9,0.1148,80.52,0.1882,225.03,42.36,84.29,Loose_Casing,Critical
868,37.78,1055.2,0.1167,63.24,0.2719,228.39,62.09,85.4,Loose_Casing,Critical
869,41.05,879.9,0.1062,67.29,0.203,232.56,47.22,81.35,Loose_Casing,Critical
870,43.82,1452.8,0.1322,64.06,0.3874,229.28,88.82,91.86,Loose_Casing,Critical
871,40.36,508.1,0.095,66.35,0.1028,236.11,24.27,86.47,Loose_Casing,Critical
872,37.28,1146.4,0.134,59.82,0.2144,232.43,49.83,89.62,Loose_Casing,Critical
