sample_id,temperature_C,rpm,vibration_g,noise_dB,current_A,voltage_V,power_W,humidity_pct,failure_mode,health_status
568,79.68,1108.1,0.1137,36.49,0.2569,227.93,58.56,91.67,Electrical_Overheat,Warning
569,73.45,971.6,0.1101,39.21,0.234,227.34,53.21,90.69,Electrical_Overheat,Warning
570,67.94,1053.3,0.1412,40.13,0.2677,231.84,62.05,89.14,Electrical_Overheat,Warning
571,51.16,749.4,0.1279,39.61,0.1802,231.29,41.67,84.47,Electrical_Overheat,Warning
572,62.16,938.6,0.1292,39.55,0.2866,229.76,65.84,88.6,Electrical_Overheat,Warning
573,82.88,646.5,0.1144,38.4,0.1737,228.97,39.77,90.89,Electrical_Overheat,Warning
574,59.97,1208.0,0.1173,37.84,0.3026,226.63,68.58,85.51,Electrical_Overheat,Warning
575,77.2,537.5,0.1164,38.97,0.1306,230.05,30.05,88.26,Electrical_Overheat,Warning
576,64.3,836.1,0.1248,39.83,0.2104,221.44,46.59,87.23,Electrical_Overheat,Warning
577,40.15,732.3,0.1292,38.51,0.1885,215.26,40.58,94.28,Electrical_Overheat,Warning
578,69.48,1021.4,0.1196,40.46,0.2443,232.81,56.87,91.12,Electrical_Overheat,Warning
579,75.01,1246.3,0.1086,38.15,0.3119,230.37,71.85,90.18,Electrical_Overheat,Warning
580,63.38,1017.9,0.1309,36.92,0.2944,226.37,66.64,81.1,Electrical_Overheat,Warning
581,74.72,1433.0,0.1205,38.48,0.3897,232.37,90.55,88.47,Electrical_Overheat,Warning
582,49.08,652.0,0.0993,38.67,0.1707,223.34,38.13,87.2,Electrical_Overheat,Warning
583,51.57,665.8,0.0893,38.37,0.1787,223.47,39.94,87.16,Electrical_Overheat,Warning
584,65.63,739.2,0.1243,40.57,0.1971,222.78,43.91,81.7,Electrical_Overheat,Warning
585,68.03,921.8,0.1081,39.8,0.2416,229.84,55.52,83.56,Electrical_Overheat,Warning
586,75.81,715.2,0.1262,36.19,0.2062,219.09,45.18,87.53,Electrical_Overheat,Warning
587,69.46,764.7,0.1089,40.98,0.2175,223.17,48.53,92.15,Electrical_Overheat,Warning
588,53.27,1011.7,0.1219,35.0,0.2279,228.45,52.07,85.5,Electrical_Overheat,Warning
589,65.7,676.9,0.1146,41.98,0.178,220.98,39.33,86.24,Electrical_Overheat,Warning
590,69.13,696.0,0.1452,38.04,0.145,223.7,32.45,94.75,Electrical_Overheat,Warning
591,47.25,828.3,0.1337,38.19,0.2399,215.94,51.8,86.64,Electrical_Overheat,Warning
592,63.43,845.2,0.1394,38.4,0.2481,230.03,57.06,87.3,Electrical_Overheat,Warning
593,60.85,1081.8,0.1203,39.12,0.2734,223.56,61.11,87.35,Electrical_Overheat,Warning
594,58.03,737.9,0.1318,38.5,0.1948,221.5,43.14,82.55,Electrical_Overheat,Warning
595,68.23,770.3,0.1213,38.28,0.1482,220.52,32.68,90.03,Electrical_Overheat,Warning
596,53.66,1004.7,0.1411,40.62,0.2965,224.91,66.7,85.25,Electrical_Overheat,Warning
597,67.5,1044.3,0.119,39.41,0.2999,219.1,65.7,87.68,Electrical_Overheat,Warning
598,68.76,1157.2,0.0999,36.95,0.3424,236.71,81.04,89.53,Electrical_Overheat,Warning
599,73.4,984.4,0.0913,39.7,0.3053,215.08,65.67,95.38,Electrical_Overheat,Warning
600,53.89,923.5,0.144,39.35,0.2139,224.75,48.07,82.66,Electrical_Overheat,Warning
601,50.51,1003.5,0.1269,37.62,0.2939,227.53,66.87,91.17,Electrical_Overheat,Warning
602,66.28,851.9,0.1278,39.78,0.2696,223.12,60.15,91.19,Electrical_Overheat,Warning
603,61.29,850.5,0.1414,38.25,0.1868,228.06,42.61,85.31,Electrical_Overheat,Warning
604,89.47,580.7,0.0963,38.14,0.1511,223.0,33.69,90.14,Electrical_Overheat,Warning
605,67.87,1060.8,0.1148,38.1,0.2746,234.65,64.43,94.21,Electrical_Overheat,Warning
606,64.33,938.1,0.1166,35.0,0.2754,221.41,60.98,84.82,Electrical_Overheat,Warning
607,62.29,1039.9,0.1307,37.65,0.2127,215.24,45.78,88.74,Electrical_Overheat,Warning
608,53.05,393.2,0.11,39.65,0.1558,220.51,34.36,89.38,Electrical_Overheat,Warning
609,68.8,891.5,0.1027,38.46,0.2361,228.93,54.05,89.88,Electrical_Overheat,Warning
610,63.12,745.9,0.1026,36.42,0.2255,226.41,51.07,90.8,Electrical_Overheat,Warning
611,63.12,1170.2,0.1365,40.06,0.3123,230.76,72.08,88.45,Electrical_Overheat,Warning
612,64.65,1010.6,0.1093,38.02,0.2848,229.51,65.36,89.8,Electrical_Overheat,Warning
613,65.77,942.2,0.1121,36.53,0.1885,223.82,42.19,84.25,Electrical_Overheat,Warning
614,48.44,822.3,0.1291,42.06,0.21,224.55,47.15,88.44,Electrical_Overheat,Warning
615,71.21,971.5,0.11,36.8,0.2842,225.07,63.96,85.94,Electrical_Overheat,Warning
616,56.34,732.9,0.0955,39.92,0.2047,236.42,48.39,83.0,Electrical_Overheat,Warning
617,62.6,882.0,0.0973,37.26,0.1913,230.45,44.09,85.81,Electrical_Overheat,Warning
618,75.18,795.9,0.1192,38.72,0.2153,236.46,50.9,88.85,Electrical_Overheat,Warning
619,79.54,1308.0,0.1271,37.04,0.3283,231.2,75.9,89.5,Electrical_Overheat,Warning
620,48.79,1164.6,0.1171,36.5,0.2874,226.68,65.15,82.85,Electrical_Overheat,Warning
621,64.08,1091.3,0.1262,39.34,0.2507,221.9,55.63,84.14,Electrical_Overheat,Warning
622,66.23,631.7,0.0968,39.15,0.1867,228.01,42.56,90.63,Electrical_Overheat,Warning
623,50.49,1055.5,0.0978,40.35,0.3141,226.7,71.2,89.78,Electrical_Overheat,Warning
624,70.91,933.8,0.1524,38.44,0.3093,226.53,70.07,91.26,Electrical_Overheat,Warning
625,64.84,1120.2,0.1377,42.09,0.2598,225.95,58.69,93.13,Electrical_Overheat,Warning
626,65.53,958.0,0.131,38.93,0.2783,216.74,60.33,89.9,Electrical_Overheat,Warning
627,55.71,898.8,0.1105,39.42,0.2643,233.3,61.65,86.18,Electrical_Overheat,Warning
628,67.47,942.1,0.1166,36.3,0.2367,226.75,53.67,88.25,Electrical_Overheat,Warning
629,71.23,575.0,0.12,37.51,0.1289,219.93,28.34,94.27,Electrical_Overheat,Warning
630,64.94,761.9,0.1389,39.34,0.1744,229.41,40.0,98.58,Electrical_Overheat,Warning
631,59.27,967.2,0.1258,38.36,0.2449,222.72,54.55,89.61,Electrical_Overheat,Warning
632,59.96,1105.1,0.1276,38.8,0.3021,229.81,69.44,89.89,Electrical_Overheat,Warning
633,65.76,800.9,0.1176,37.18,0.2526,231.41,58.45,90.63,Electrical_Overheat,Warning
634,64.25,892.7,0.1314,38.7,0.2702,232.1,62.7,87.89,Electrical_Overheat,Warning
635,71.81,611.8,0.1243,38.69,0.1194,226.2,27.01,92.34,Electrical_Overheat,Warning
636,59.57,1162.7,0.1206,36.59,0.2901,224.93,65.26,91.73,Electrical_Overheat,Warning
637,53.05,1100.5,0.1093,39.54,0.3313,223.87,74.17,89.18,Electrical_Overheat,Warning
638,66.99,1017.4,0.1184,35.75,0.2527,223.39,56.46,86.56,Electrical_Overheat,Warning
639,59.6,973.2,0.1045,38.8,0.2596,226.91,58.9,81.87,Electrical_Overheat,Warning
640,70.74,1179.5,0.1194,41.35,0.2692,225.95,60.84,90.66,Electrical_Overheat,Warning
641,63.88,755.1,0.1213,39.6,0.2346,222.87,52.28,88.63,Electrical_Overheat,Warning
642,69.6,735.6,0.0855,39.59,0.1444,221.28,31.95,84.92,Electrical_Overheat,Warning
643,54.85,1091.1,0.1167,37.05,0.2473,226.46,55.99,83.39,Electrical_Overheat,Warning
644,65.08,1079.0,0.1031,41.36,0.3186,224.83,71.64,90.38,Electrical_Overheat,Warning
645,57.64,685.2,0.1272,40.72,0.2371,221.29,52.46,81.56,Electrical_Overheat,Warning
646,53.03,804.4,0.1292,37.14,0.2078,231.15,48.03,88.97,Electrical_Overheat,Warning
647,56.21,1204.0,0.1139,37.73,0.3218,235.86,75.9,91.09,Electrical_Overheat,Warning
648,59.0,974.1,0.1279,40.53,0.2865,231.81,66.43,89.94,Electrical_Overheat,Warning
649,74.82,1041.7,0.1285,41.4,0.2875,223.4,64.24,86.28,Electrical_Overheat,Warning
650,68.77,832.8,0.1261,37.93,0.2042,222.39,45.41,84.53,Electrical_Overheat,Critical
651,66.59,812.6,0.1286,36.4,0.2727,214.73,58.55,93.17,Electrical_Overheat,Critical
652,90.38,618.0,0.1254,38.22,0.1507,230.53,34.75,94.68,Electrical_Overheat,Critical
653,68.18,941.9,0.1008,38.74,0.3096,227.83,70.53,87.69,Electrical_Overheat,Critical
654,63.49,883.5,0.1084,37.96,0.2204,223.95,49.36,85.7,Electrical_Overheat,Critical
655,67.95,821.2,0.1322,37.77,0.2578,219.64,56.62,94.15,Electrical_Overheat,Critical
656,76.47,719.7,0.0919,35.89,0.2013,216.82,43.64,90.9,Electrical_Overheat,Critical
657,66.55,737.9,0.1242,39.04,0.2105,227.26,47.84,88.12,Electrical_Overheat,Critical
658,73.36,1011.3,0.1184,35.39,0.3464,235.24,81.49,93.36,Electrical_Overheat,Critical
659,70.68,1058.7,0.1322,38.55,0.274,226.31,62.02,92.95,Electrical_Overheat,Critical
660,64.31,841.1,0.126,35.59,0.2618,225.19,58.96,86.49,Electrical_Overheat,Critical
661,68.04,822.2,0.1105,38.58,0.2551,226.88,57.88,88.77,Electrical_Overheat,Critical
662,81.85,746.3,0.1098,38.49,0.3106,237.9,73.9,90.05,Electrical_Overheat,Critical
663,69.26,1068.6,0.1125,39.15,0.2818,230.76,65.04,87.91,Electrical_Overheat,Critical
664,57.86,905.6,0.1283,39.89,0.2468,222.33,54.87,82.38,Electrical_Overheat,Critical
665,64.04,966.2,0.0869,40.19,0.3044,227.14,69.15,84.14,Electrical_Overheat,Critical
666,47.39,964.5,0.1223,35.9,0.2758,228.66,63.06,82.5,Electrical_Overheat,Critical
667,68.28,844.6,0.1073,38.41,0.2335,221.72,51.77,89.72,Electrical_Overheat,Critical
668,79.18,690.2,0.1227,41.75,0.2278,230.8,52.59,83.18,Electrical_Overheat,Critical
669,54.56,720.7,0.1249,38.69,0.2028,222.91,45.21,88.55,Electrical_Overheat,Critical
670,68.4,1103.0,0.0961,37.16,0.297,219.45,65.18,94.94,Electrical_Overheat,Critical
671,76.15,769.4,0.1167,38.37,0.2445,227.38,55.6,93.37,Electrical_Overheat,Critical
672,77.13,826.1,0.1222,37.88,0.2514,226.59,56.95,80.63,Electrical_Overheat,Critical
673,78.88,695.8,0.1213,36.6,0.1943,226.99,44.1,82.81,Electrical_Overheat,Critical
674,49.67,681.1,0.1182,39.9,0.1887,223.18,42.11,84.77,Electrical_Overheat,Critical
675,71.69,761.6,0.1025,39.44,0.1968,223.87,44.05,83.24,Electrical_Overheat,Critical
676,53.04,1203.9,0.1046,36.34,0.3712,232.64,86.36,81.35,Electrical_Overheat,Critical
677,57.74,1018.4,0.1002,38.35,0.2871,229.21,65.8,87.76,Electrical_Overheat,Critical
678,74.63,805.2,0.128,37.58,0.2135,222.22,47.45,90.55,Electrical_Overheat,Critical
679,68.47,1094.9,0.1183,35.91,0.2837,217.25,61.64,91.52,Electrical_Overheat,Critical
680,73.75,872.6,0.1193,36.21,0.2654,222.43,59.03,85.95,Electrical_Overheat,Critical
681,58.38,1143.8,0.0955,36.45,0.3195,227.79,72.78,86.74,Electrical_Overheat,Critical
682,80.68,1298.1,0.1195,38.41,0.3229,223.84,72.27,89.19,Electrical_Overheat,Critical
683,73.4,1085.1,0.1291,37.76,0.2831,223.45,63.27,87.38,Electrical_Overheat,Critical
684,75.26,917.0,0.0935,36.95,0.261,224.05,58.48,90.96,Electrical_Overheat,Critical
685,56.98,1025.9,0.1123,37.87,0.2935,226.64,66.52,89.48,Electrical_Overheat,Critical
686,77.88,902.7,0.0974,39.71,0.2565,230.92,59.24,86.33,Electrical_Overheat,Critical
687,64.07,569.5,0.114,39.08,0.1555,227.0,35.3,80.56,Electrical_Overheat,Critical
688,61.33,782.2,0.1071,40.12,0.1872,227.31,42.56,93.65,Electrical_Overheat,Critical
689,72.81,728.7,0.1255,38.13,0.1883,225.88,42.53,85.12,Electrical_Overheat,Critical
690,72.42,778.2,0.1224,41.09,0.2598,224.5,58.32,89.19,Electrical_Overheat,Critical
691,59.15,1222.9,0.1386,39.06,0.3854,231.47,89.2,80.33,Electrical_Overheat,Critical
692,86.09,1102.0,0.1192,37.71,0.3374,230.71,77.85,87.76,Electrical_Overheat,Critical
693,83.85,979.4,0.1249,38.65,0.2992,237.23,70.98,88.19,Electrical_Overheat,Critical
694,72.62,1046.2,0.112,36.48,0.3302,230.05,75.97,88.38,Electrical_Overheat,Critical
695,71.0,559.4,0.1042,38.01,0.1321,224.51,29.66,99.0,Electrical_Overheat,Critical
696,70.07,1031.1,0.132,39.19,0.3016,222.48,67.11,85.34,Electrical_Overheat,Critical
697,52.62,1069.1,0.1379,39.49,0.2808,231.76,65.08,91.0,Electrical_Overheat,Critical
698,68.05,496.8,0.1301,37.84,0.1144,222.93,25.49,89.84,Electrical_Overheat,Critical
699,67.93,1037.7,0.1219,42.92,0.3129,231.05,72.29,85.15,Electrical_Overheat,Critical
700,61.66,643.7,0.106,38.22,0.214,223.2,47.76,90.94,Electrical_Overheat,Critical
701,64.14,545.4,0.1364,35.79,0.1537,228.75,35.16,87.16,Electrical_Overheat,Critical
702,44.91,1138.7,0.1283,40.46,0.3778,221.7,83.76,91.21,Electrical_Overheat,Critical
703,56.82,718.7,0.1491,39.48,0.2155,230.9,49.76,95.45,Electrical_Overheat,Critical
704,75.56,771.1,0.1034,38.87,0.2034,220.83,44.92,88.39,Electrical_Overheat,Critical
705,83.07,1078.1,0.1324,37.75,0.2843,228.36,64.93,86.7,Electrical_Overheat,Critical
706,58.25,845.1,0.1279,39.14,0.2747,226.01,62.08,91.9,Electrical_Overheat,Critical
707,68.7,867.6,0.1151,41.12,0.2566,227.51,58.38,93.25,Electrical_Overheat,Critical
708,77.2,863.6,0.1396,38.83,0.2706,225.02,60.9,84.36,Electrical_Overheat,Critical
709,62.18,962.6,0.1258,36.12,0.2071,224.9,46.58,86.03,Electrical_Overheat,Critical
710,73.28,859.3,0.1065,35.0,0.2574,227.77,58.63,90.43,Electrical_Overheat,Critical
711,66.69,920.5,0.1183,39.12,0.2543,221.99,56.45,87.29,Electrical_Overheat,Critical
712,78.06,809.4,0.1064,36.91,0.1974,221.96,43.83,84.08,Electrical_Overheat,Critical
713,55.11,963.3,0.1133,38.34,0.2792,225.21,62.89,89.91,Electrical_Overheat,Critical
714,56.76,956.5,0.1301,37.19,0.3092,225.01,69.58,90.42,Electrical_Overheat,Critical
715,69.6,1241.6,0.1342,37.08,0.4249,221.97,94.32,86.5,Electrical_Overheat,Critical
716,67.9,831.4,0.1232,37.26,0.2492,231.62,57.72,88.04,Electrical_Overheat,Critical
717,66.48,866.9,0.1092,37.41,0.2332,225.33,52.54,85.55,Electrical_Overheat,Critical
718,72.35,943.0,0.1255,39.75,0.2537,225.87,57.31,83.53,Electrical_Overheat,Critical
719,58.37,1073.6,0.1304,39.43,0.3398,220.36,74.88,85.86,Electrical_Overheat,Critical
720,54.3,703.5,0.0917,36.55,0.1776,237.36,42.15,88.09,Electrical_Overheat,Critical
721,62.37,918.6,0.1217,36.77,0.2852,239.14,68.2,82.05,Electrical_Overheat,Critical
722,63.4,448.6,0.1173,39.11,0.139,223.1,31.01,86.15,Electrical_Overheat,Critical
723,64.37,851.1,0.1337,40.2,0.2533,233.13,59.06,88.14,Electrical_Overheat,Critical
724,78.78,1093.1,0.1255,40.18,0.2754,226.54,62.38,92.46,Electrical_Overheat,Critical
725,74.16,769.3,0.127,36.88,0.2145,235.02,50.41,86.58,Electrical_Overheat,Critical
726,71.96,931.8,0.1131,40.1,0.2314,228.68,52.91,82.94,Electrical_Overheat,Critical
727,69.07,804.8,0.12,35.63,0.2184,227.5,49.69,86.98,Electrical_Overheat,Critical
728,62.98,745.3,0.1336,38.17,0.2428,214.5,52.08,85.59,Electrical_Overheat,Critical
729,59.08,1074.9,0.1191,39.29,0.3476,222.61,77.38,89.95,Electrical_Overheat,Critical
730,55.9,711.9,0.1225,35.14,0.2136,227.1,48.5,86.48,Electrical_Overheat,Critical
731,60.56,952.7,0.0979,41.88,0.2621,227.99,59.75,77.23,Electrical_Overheat,Critical
732,66.61,955.5,0.119,40.64,0.3227,220.93,71.29,99.0,Electrical_Overheat,Critical
733,56.29,746.7,0.0911,39.55,0.2016,223.36,45.03,88.36,Electrical_Overheat,Critical
734,68.58,928.0,0.1126,36.94,0.2392,229.77,54.96,88.15,Electrical_Overheat,Critical
735,65.2,731.7,0.1209,38.39,0.2327,220.08,51.22,81.79,Electrical_Overheat,Critical
736,63.32,993.9,0.131,39.78,0.3026,227.67,68.89,82.09,Electrical_Overheat,Critical
737,77.79,663.3,0.1056,36.69,0.1784,233.19,41.61,87.44,Electrical_Overheat,Critical
738,44.17,838.9,0.1254,38.21,0.2474,228.93,56.65,89.11,Electrical_Overheat,Critical
739,63.45,854.5,0.1411,39.97,0.2615,228.68,59.79,90.54,Electrical_Overheat,Critical
740,45.18,1100.3,0.1108,36.08,0.3266,216.9,70.83,88.73,Electrical_Overheat,Critical
741,69.22,925.2,0.0978,39.04,0.2826,222.89,62.98,83.17,Electrical_Overheat,Critical
742,74.08,1071.9,0.1242,35.66,0.2986,237.27,70.86,78.03,Electrical_Overheat,Critical
743,54.47,999.8,0.1029,36.97,0.3062,224.0,68.59,87.41,Electrical_Overheat,Critical
744,55.66,998.7,0.1082,37.68,0.2918,233.32,68.08,85.72,Electrical_Overheat,Critical
745,51.25,840.3,0.1333,39.33,0.232,223.95,51.96,82.88,Electrical_Overheat,Critical
746,67.6,1083.8,0.147,37.37,0.3093,225.61,69.78,91.03,Electrical_Overheat,Critical
747,63.84,835.9,0.1056,38.7,0.2411,229.58,55.35,81.66,Electrical_Overheat,Critical
748,64.42,588.6,0.1094,37.39,0.1316,227.5,29.95,90.21,Electrical_Overheat,Critical
749,63.59,861.3,0.1137,37.64,0.2336,228.91,53.47,82.3,Electrical_Overheat,Critical
750,57.97,981.6,0.1121,40.52,0.2881,222.91,64.22,88.32,Electrical_Overheat,Critical
751,77.51,610.8,0.1478,36.64,0.1407,221.32,31.14,91.44,Electrical_Overheat,Critical
752,69.53,740.7,0.1124,39.73,0.1989,222.57,44.26,86.48,Electrical_Overheat,Critical
753,56.01,678.5,0.1144,38.5,0.264,224.34,59.22,94.39,Electrical_Overheat,Critical
754,60.51,1041.6,0.1432,37.57,0.2725,225.85,61.55,95.28,Electrical_Overheat,Critical
755,58.91,1201.1,0.1283,36.53,0.3397,232.19,78.87,88.72,Electrical_Overheat,Critical
756,80.06,862.3,0.1342,36.65,0.2284,227.44,51.94,89.91,Electrical_Overheat,Critical
757,73.61,995.7,0.107,37.31,0.2872,229.42,65.88,91.94,Electrical_Overheat,Critical
758,65.83,991.0,0.1124,38.26,0.2665,227.71,60.68,89.92,Electrical_Overheat,Critical
759,82.85,1179.7,0.1051,39.48,0.3373,221.42,74.69,89.51,Electrical_Overheat,Critical
760,80.48,782.5,0.1315,38.01,0.2083,227.09,47.31,85.76,Electrical_Overheat,Critical
761,64.87,860.4,0.1376,38.12,0.2802,227.65,63.79,81.22,Electrical_Overheat,Critical
762,63.2,838.7,0.1114,38.36,0.2469,230.8,56.98,82.38,Electrical_Overheat,Critical
763,63.64,913.6,0.1148,39.27,0.2387,221.66,52.9,97.09,Electrical_Overheat,Critical
764,58.17,1350.8,0.1154,39.54,0.4173,216.8,90.46,89.06,Electrical_Overheat,Critical
765,83.1,905.5,0.0978,36.26,0.2376,227.88,54.14,86.84,Electrical_Overheat,Critical
766,57.67,746.2,0.1103,38.04,0.1743,228.77,39.87,92.73,Electrical_Overheat,Critical
767,75.07,692.2,0.1311,40.48,0.2018,226.1,45.63,84.88,Electrical_Overheat,Critical
768,73.42,1125.5,0.1074,36.37,0.3811,227.14,86.56,90.07,Electrical_Overheat,Critical
769,64.18,745.3,0.1213,38.62,0.1668,231.39,38.59,88.1,Electrical_Overheat,Critical
770,83.81,1019.4,0.1012,38.22,0.2605,224.71,58.53,89.59,Electrical_Overheat,Critical
771,52.54,777.7,0.1179,37.58,0.2477,225.61,55.88,86.49,Electrical_Overheat,Critical
772,66.27,672.0,0.1119,41.07,0.1782,227.4,40.52,84.04,Electrical_Overheat,Critical
773,62.47,1008.9,0.1024,38.56,0.3112,220.9,68.75,84.59,Electrical_Overheat,Critical
774,75.92,786.5,0.1314,40.94,0.2062,226.24,46.65,84.74,Electrical_Overheat,Critical
775,70.29,976.6,0.1322,38.51,0.2888,226.68,65.46,87.79,Electrical_Overheat,Critical
776,50.98,989.9,0.1061,39.24,0.337,235.19,79.27,81.73,Electrical_Overheat,Critical
777,78.51,998.3,0.1169,37.57,0.2581,225.51,58.2,82.94,Electrical_Overheat,Critical
778,71.51,851.7,0.1206,37.59,0.2768,228.0,63.11,88.33,Electrical_Overheat,Critical
779,57.4,1023.5,0.0939,39.16,0.3174,231.59,73.5,87.3,Electrical_Overheat,Critical
780,75.59,631.9,0.1133,38.27,0.1828,228.76,41.82,88.24,Electrical_Overheat,Critical
781,65.58,1000.6,0.1324,37.38,0.2819,232.98,65.69,96.04,Electrical_Overheat,Critical
782,67.69,913.1,0.1164,37.85,0.3029,226.96,68.74,85.91,Electrical_Overheat,Critical
783,71.29,916.4,0.1202,38.19,0.2652,232.04,61.53,92.59,Electrical_Overheat,Critical
784,79.06,960.6,0.1058,41.37,0.2353,229.58,54.03,89.67,Electrical_Overheat,Critical
785,60.71,836.9,0.1287,36.34,0.2266,232.65,52.71,85.57,Electrical_Overheat,Critical
786,74.16,912.6,0.0989,37.61,0.2224,235.07,52.29,82.67,Electrical_Overheat,Critical
787,69.43,943.5,0.1186,37.02,0.2688,229.88,61.8,83.77,Electrical_Overheat,Critical
788,64.23,1034.3,0.1198,40.21,0.3203,227.52,72.87,92.21,Electrical_Overheat,Critical
789,69.48,625.1,0.1137,41.5,0.1642,227.49,37.35,94.56,Electrical_Overheat,Critical
790,49.79,1132.4,0.0948,39.0,0.3191,224.65,71.69,88.16,Electrical_Overheat,Critical
791,65.69,692.0,0.0946,39.13,0.1942,224.48,43.6,88.36,Electrical_Overheat,Critical
792,62.21,1037.1,0.1093,38.65,0.3064,231.51,70.93,90.83,Electrical_Overheat,Critical
793,70.54,914.3,0.1277,39.21,0.281,222.18,62.43,88.09,Electrical_Overheat,Critical
794,50.22,669.4,0.1242,39.75,0.2176,235.07,51.15,92.09,Electrical_Overheat,Critical
795,75.33,995.1,0.1198,39.19,0.3527,226.24,79.8,88.94,Electrical_Overheat,Critical
796,82.63,729.8,0.1073,39.31,0.2163,240.0,51.91,88.33,Electrical_Overheat,Critical
797,72.2,1092.4,0.1249,39.75,0.339,223.53,75.78,85.07,Electrical_Overheat,Critical
798,78.46,772.0,0.0942,35.63,0.1812,228.25,41.36,84.11,Electrical_Overheat,Critical
799,68.18,630.9,0.0856,38.5,0.1735,225.24,39.08,75.48,Electrical_Overheat,Critical
800,57.59,1176.1,0.1165,38.99,0.3355,223.03,74.84,92.61,Electrical_Overheat,Critical
801,73.41,932.6,0.1122,39.17,0.2438,232.32,56.65,87.23,Electrical_Overheat,Critical
802,80.3,1056.1,0.1346,38.22,0.2932,221.47,64.93,86.24,Electrical_Overheat,Critical
803,59.93,746.7,0.1223,38.76,0.2148,223.62,48.04,80.19,Electrical_Overheat,Critical
804,68.66,559.5,0.1437,37.34,0.1492,229.93,34.31,85.3,Electrical_Overheat,Critical
805,70.88,1201.5,0.1121,35.63,0.4225,230.72,97.49,84.79,Electrical_Overheat,Critical
806,95.0,898.8,0.127,40.09,0.2764,220.04,60.81,84.7,Electrical_Overheat,Critical
807,75.66,988.4,0.1164,36.67,0.3437,229.91,79.03,89.1,Electrical_Overheat,Critical
808,54.02,1018.2,0.1399,38.24,0.3383,227.64,77.02,88.28,Electrical_Overheat,Critical
809,51.51,839.6,0.1171,37.29,0.2272,222.41,50.53,82.49,Electrical_Overheat,Critical
810,80.81,940.7,0.1323,41.06,0.2754,223.06,61.43,82.74,Electrical_Overheat,Critical
811,95.0,1186.9,0.1045,38.37,0.3341,216.83,72.45,82.73,Electrical_Overheat,Critical
812,70.53,894.2,0.114,38.0,0.2563,235.59,60.38,94.86,Electrical_Overheat,Critical
813,69.92,1069.6,0.1188,39.71,0.2849,232.08,66.12,93.62,Electrical_Overheat,Critical
814,77.77,541.6,0.1382,41.98,0.1457,220.55,32.14,84.48,Electrical_Overheat,Critical
815,65.27,1102.3,0.0884,39.16,0.3315,230.99,76.57,80.09,Electrical_Overheat,Critical
816,47.53,626.0,0.1152,37.89,0.1918,224.13,42.99,88.3,Electrical_Overheat,Critical
817,83.93,1081.7,0.1147,39.63,0.3225,231.57,74.69,87.98,Electrical_Overheat,Critical
818,67.16,970.3,0.0902,35.96,0.2814,224.52,63.17,89.04,Electrical_Overheat,Critical
819,84.06,882.7,0.1133,38.58,0.2813,225.18,63.35,90.69,Electrical_Overheat,Critical
820,65.65,882.1,0.0979,41.72,0.2501,225.56,56.42,89.56,Electrical_Overheat,Critical
821,74.63,854.5,0.0865,38.75,0.2878,223.71,64.38,83.45,Electrical_Overheat,Critical
822,82.08,752.3,0.1162,38.67,0.1682,234.0,39.36,88.95,Electrical_Overheat,Critical
823,84.27,862.9,0.1157,38.53,0.2699,231.49,62.48,91.13,Electrical_Overheat,Critical
824,75.76,1297.5,0.1165,37.86,0.392,227.55,89.19,84.98,Electrical_Overheat,Critical
825,75.25,1134.4,0.1236,39.01,0.3122,232.12,72.46,88.97,Electrical_Overheat,Critical
826,79.69,743.2,0.1074,39.75,0.2069,218.86,45.29,85.64,Electrical_Overheat,Critical
827,78.11,948.2,0.1457,37.96,0.2894,220.86,63.92,95.59,Electrical_Overheat,Critical
828,60.27,917.3,0.1195,35.0,0.2929,229.37,67.19,82.63,Electrical_Overheat,Critical
829,60.46,874.4,0.1385,39.25,0.2066,230.68,47.65,92.31,Electrical_Overheat,Critical
830,51.95,719.5,0.0959,41.95,0.2273,228.4,51.91,81.28,Electrical_Overheat,Critical
831,81.18,980.3,0.108,37.89,0.2732,217.59,59.45,94.79,Electrical_Overheat,Critical
832,69.37,1052.3,0.1299,36.12,0.3381,221.69,74.95,83.35,Electrical_Overheat,Critical
833,81.73,749.9,0.1167,39.59,0.1678,229.08,38.43,88.54,Electrical_Overheat,Critical
834,77.49,1252.0,0.1046,41.32,0.4329,239.13,103.52,81.45,Electrical_Overheat,Critical
835,63.2,1174.0,0.0936,39.36,0.3179,233.09,74.09,82.54,Electrical_Overheat,Critical
836,72.17,998.7,0.1305,41.29,0.3309,234.89,77.72,91.3,Electrical_Overheat,Critical
837,68.77,678.3,0.1294,39.78,0.1959,228.7,44.81,91.81,Electrical_Overheat,Critical
838,67.2,972.3,0.1235,39.64,0.2609,228.66,59.66,88.73,Electrical_Overheat,Critical
839,82.69,950.8,0.1129,37.66,0.2846,221.83,63.14,90.69,Electrical_Overheat,Critical
840,95.0,992.4,0.104,38.96,0.318,231.76,73.69,91.88,Electrical_Overheat,Critical
841,84.73,1186.3,0.1192,38.45,0.303,226.63,68.67,85.13,Electrical_Overheat,Critical
842,73.12,868.3,0.1011,38.4,0.2727,230.46,62.85,82.34,Electrical_Overheat,Critical
843,86.19,1268.6,0.1092,38.09,0.3697,227.15,83.97,87.75,Electrical_Overheat,Critical
844,90.8,973.2,0.1381,38.86,0.2998,228.4,68.48,85.55,Electrical_Overheat,Critical
